id_jogo_cbf,category,amount
42444b_2024,ALIMENTAÇÃO / LANCHE,2400.0
42444b_2024,AMBULANCIA E SERVIÇO MÉDICO,4000.0
42444b_2024,"ARBITRAGEM, AUXILIARES E FISCAIS",7820.0
42444b_2024,"CONTROLE DE ACESSO, EMISSÃO E VENDA DE INGRESSOS",9870.0
42444b_2024,"DELEGADO, SUPERVISOR, COORDENADOR E PROTOCOLO",2195.0
42444b_2024,LOGÍSTICA DO JOGO,13690.0
42444b_2024,QUADRO MÓVEL [CLUBE],510.0
42444b_2024,QUADRO MÓVEL [F],1250.0
42444b_2024,SONORIZAÇÃO / LOCUÇÃO / FOTO / FILMAGEM,750.0
42444b_2024,SUPERVISOR DE PROTOCOLO [CBF],650.0
42444b_2024,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,20310.38
42445b_2024,ALUGUEL DE CAMPO,11825.84
42445b_2024,SEGURO ARBITRAGEM,28.32
42445b_2024,SEGURO TORCEDOR,407.97
42445b_2024,5% - FEDERAÇÃO LOCAL,4548.4
42445b_2024,5% - INSS [RENDA BRUTA],4548.4
42445b_2024,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",1794.0
42445b_2024,"ARBITRAGEM, AUXILIARES E FISCAIS",8970.0
42445b_2024,EMISSÃO E VENDAS DE INGRESSOS,2691.5
42445b_2024,INGRESSO CORTESIA,844.0
42445b_2024,OUTRAS DESPESAS,112405.8
42445b_2024,"POSTO MÉDICO, EQUIPE MÉDICA E AMBULÂNCIA",4000.0
42445b_2024,SÓCIO TORCEDOR,9034.0
42445b_2024,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,17542.24
42446b_2024,SEGURO TORCEDOR,59.07
42446b_2024,5% - FEDERAÇÃO LOCAL,2070.5
42446b_2024,5% - INSS [RENDA BRUTA],2070.5
42446b_2024,"20% - INSS SOBRE A REMUNERAÇÃO ARBITRAGEM, AUXILIARES, DELEGADOS, FISCAIS",2704.0
42446b_2024,20% - INSS SOBRE DIÁRIAS E TRANSPORTES NÃO COMPROVADOS DA ARBITRAGEM,683.8
42446b_2024,ALIMENTAÇÃO / LANCHE,2500.0
42446b_2024,"ARBITRAGEM, AUXILIARES, DELEGADOS, FISCAIS",13520.0
42446b_2024,BILHETEIROS / PORTEIROS,500.0
42446b_2024,"CONTROLE DE ACESSO, EMISSÃO E VENDA DE INGRESSOS",2500.0
42446b_2024,DESPESAS OPERACIONAIS ESTÁDIO,1500.0
42446b_2024,EQUIPE DE ΑΡΟΙΟ,1000.0
42446b_2024,SEGURANÇA PRIVADA,2000.0
42446b_2024,SONORIZAÇÃO / LOCUÇÃO/FOTO/FILMAGEM,2000.0
42446b_2024,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,27441.27
42446b_2024,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",1051.83
42446b_2024,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",276.41
42447b_2024,TAXA FERJ,1893.5
42447b_2024,INSS 5% DECRETO,1893.5
42447b_2024,TAXA DE ARBITRAGEM,9180.0
42447b_2024,INSS 20% S/ ARBITRAGEM,1836.0
42447b_2024,DIÁRIA E REEMBOLSO PASSAGEM ARBITRAGEM,14530.05
42447b_2024,DESPESA OPERACIONAL,2750.0
42447b_2024,INSS 20% S/ DESPESA OPERACIONAL,550.0
42447b_2024,DIÁRIA E REEMB. PASSAGEM DESP. OPERACIONAL,0.0
42447b_2024,DELEGADO,1350.0
42447b_2024,INSS 20% S/ DELEGADO,270.0
42447b_2024,DIÁRIA E REEMB. PASSAGEM DELEGADO,0.0
42447b_2024,TRANSPORTE QUADRO OPERACIONAL,0.0
42447b_2024,"SEGURO PÚBLICO PRESENTE (0,032)",103.3
42447b_2024,CREDENCIAMENTO,2155.0
42447b_2024,CONFECÇÃO DE INGRESSOS,3200.0
42447b_2024,CONTROLE E EXAME DE DOPING,0.0
42447b_2024,SUPERVISÃO DE PROTOCOLO CBF,1500.0
42447b_2024,INSS 20% S/ SUPERVISÃO DE PROTOCOLO CBF,300.0
42447b_2024,ALUGUEL DE GRADES,4000.0
42448b_2024,Aluguel de Campo,9800.0
42448b_2024,"Seguro Torcedor (R$ 0,05)",104.03
42448b_2024,Seguro Arbitragem,35.4
42448b_2024,8%- Federação Local,3689.6
42448b_2024,5% INSS sobre Renda Bruta,2306.0
42448b_2024,"Arbitragem, Auxiliares, Delegado, Coordenadores, Representantes",12880.0
42448b_2024,"INSS - 20% sobre a remuneração Arbitragem, Auxiliares, Delegado, Coordenadores, Representantes",2576.0
42448b_2024,"Diárias e transportes Arbitragem, Auxiliares, Delegado, Coordenadores, Representantes",18392.98
42448b_2024,Ingresss promocionais (convidados),4460.0
42448b_2024,Taxa lluminação,2300.0
42448b_2024,"Controle de Acesso, Emissão e Venda de Ingressos",585.18
42448b_2024,Despesas Administrativas do Clube,17675.0
42449b_2024,SEGURO TORCEDOR,224.99
42449b_2024,5% - FEDERAÇÃO LOCAL,8727.0
42449b_2024,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",1732.0
42449b_2024,20% - INSS SOBRE O QUADRO MÓVEL [F],850.0
42449b_2024,ALUGUEL DO CAMPO,10000.0
42449b_2024,"ARBITRAGEM, AUXILIARES E FISCAIS",8660.0
42449b_2024,CUSTO EMISSÃO DE INGRESSOS,24608.5
42449b_2024,DESPESAS OPERACIONAIS ESTÁDIO,123149.6
42449b_2024,IMPOSTO MUNICIPAL,5236.2
42449b_2024,INGRESSOS,5770.0
42449b_2024,MODELO D,6222.6
42449b_2024,MODELO D [ARBITRAGEM],13373.16
42449b_2024,QUADRO MÓVEL [F],4250.0
42449b_2024,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",459.35
42449b_2024,11% - INSS SOBRE O QUADRO MÓVEL [F],396.0
42449b_2024,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",53.56
4244b_2024,B1-ALUGUEIS E SEGUROS,19.68
4244b_2024,B2-TAXAS E IMPOSTOS,620.0
4244b_2024,B3- DESPESAS OPERACIONAIS,34589.39
4244b_2024,DESCONTOS,1748.4
42450b_2024,SEGURO TORCEDOR,37.02
42450b_2024,4% - FEDERAÇÃO LOCAL,623.2
42450b_2024,5% - INSS [RENDA BRUTA],779.0
42450b_2024,1% - LIGA LOCAL,155.8
42450b_2024,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",2228.05
42450b_2024,20% - INSS SOBRE O QUADRO MÓVEL [F],1407.68
42450b_2024,20% INSS - SOBRE A REMUNERAÇÃO DO SUPERVISOR CAMPO,170.0
42450b_2024,"ARBITRAGEM, AUXILIARES E FISCAIS",11140.26
42450b_2024,"CONTROLE DE ACESSO, EMISSÃO E VENDA DE INGRESSOS",1757.14
42450b_2024,QUADRO MÓVEL [F],7038.38
42450b_2024,SUPERVISOR DE CAMPO,850.0
42450b_2024,SUPERVISOR DE PROTOCOLO [CBF],650.0
42450b_2024,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,14965.7
42450b_2024,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",735.27
42450b_2024,11% - INSS SOBRE O QUADRO MÓVEL [F],688.22
42450b_2024,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",41.81
42451b_2024,SEGURO TORCEDOR,198.82
42451b_2024,5% - FEDERAÇÃO LOCAL,4895.0
42451b_2024,5% - INSS [RENDA BRUTA],4895.0
42451b_2024,"20% - INSS SOBRE A REMUNERAÇÃO ARBITRAGEM, AUXILIARES, DELEGADOS, FISCAIS",2534.0
42451b_2024,20% - INSS SOBRE DIÁRIAS E TRANSPORTES NÃO COMPROVADOS DA ARBITRAGEM,762.42
42451b_2024,ANTI DOPING - DESPESA DE CONSUMO,4790.0
42451b_2024,"ARBITRAGEM, AUXILIARES, DELEGADOS, FISCAIS",12670.0
42451b_2024,INGRESSO PROMOCIONAL,15532.5
42451b_2024,"POSTO MÉDICO, EQUIPE MÉDICA E AMBULÂNCIA",750.0
42451b_2024,SERVIÇOS TERCEIRIZADOS,9350.1
42451b_2024,SONORIZAÇÃO / LOCUÇÃO/FOTO/FILMAGEM,2050.0
42451b_2024,TAXA DE ILUMINAÇÃO,2937.0
42451b_2024,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,23864.51
42451b_2024,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",463.1
42451b_2024,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",248.21
42452b_2024,ALUGUEL DE CAMPO,9870.0
42452b_2024,SEGURO TORCEDOR,6.37
42452b_2024,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",1732.0
42452b_2024,"20% - INSS SOBRE DIÁRIA E TRANSPORTE DA ARBITRAGEM, AUXILIARES E FISCAIS - SEM COMPROVAÇÃO",138.76
42452b_2024,ALIMENTAÇÃO / LANCHE,2221.01
42452b_2024,"ARBITRAGEM, AUXILIARES E FISCAIS",8660.0
42452b_2024,BRIGADA DE INCÊNDIO,320.0
42452b_2024,EQUIPE DE ΑΡΟΙΟ,770.0
42452b_2024,FUNCIONÁRIOS,2210.0
42452b_2024,LOCAÇÃO DE EQUIPAMENTOS,170.0
42452b_2024,"POSTO MÉDICO, EQUIPE MÉDICA E AMBULÂNCIA",2789.47
42452b_2024,SEGURANÇA PRIVADA,3680.0
42452b_2024,SONORIZAÇÃO / LOCUÇÃO / FOTO / FILMAGEM,600.0
42452b_2024,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,12986.88
42453b_2024,TAXA FERJ,38665.55
42453b_2024,INSS 5% (Vasco da Gama SAF Lei nº 14.193/2021),0.0
42453b_2024,TAXA DE ARBITRAGEM,9180.0
42453b_2024,INSS 20% S/ ARBITRAGEM,1836.0
42453b_2024,DIÁRIA E REEMBOLSO PASSAGEM ARBITRAGEM,14389.25
42453b_2024,DESPESA OPERACIONAL,16000.0
42453b_2024,INSS 20% S/ DESPESA OPERACIONAL,3200.0
42453b_2024,DELEGADO,3000.0
42453b_2024,INSS 20% S/ DELEGADO,600.0
42453b_2024,"SEGURO PÚBLICO PRESENTE (0,032)",568.67
42453b_2024,CREDENCIAMENTO,2600.0
42453b_2024,CONTROLE E EXAME DE DOPING,0.0
42453b_2024,SUPERVISÃO DE PROTOCOLO CBF,1500.0
42453b_2024,INSS 20% S/ SUPERVISÃO DE PROTOCOLO CBF,300.0
42453b_2024,INGRESSO PROMOCIONAL,33040.0
42453b_2024,CONFECÇÃO VENDA E PRE-VENDA INGRESSOS,20123.37
42453b_2024,TAXA DE BOMBEIROS,478.64
42453b_2024,ALUGUEL DO ESTÁDIO,65000.0
42453b_2024,CONTAS DE CONSUMO,35000.0
42453b_2024,DESPESA OPERACIONAL DO ESTÁDIO,195342.81
42453b_2024,INSS 11% S/ ARBITRAGEM,1009.8
42453b_2024,INSS 11% S/ OPERACIONAL,1380.5
42453b_2024,INSS 11% S/ DELEGADO,110.0
42453b_2024,INSS 11% S/ SUPERVISÃO DE PROTOCOLO CBF,165.0
42453b_2024,IRRF S/ ARBITRAGEM,46.84
42453b_2024,IRRF S/ SUPERVISÃO DE PROTOCOLO CBF,0.0
42454b_2024,Seguro Torcedor,180.54
42454b_2024,Aluguel de Campo,12000.0
42454b_2024,Federação Local 5%,10486.5
42454b_2024,5% - INSS,10486.5
42454b_2024,Taxa arbitragem/auxiliares/coordenadores/supervisores/delegado/rep/fnf,12880.0
42454b_2024,INSS 20% sobre taxa,2576.0
42454b_2024,Diária e transporte arbitragem/auxiliares/coordenadores/supervisores/delegado/rep/fnf,11138.49
42454b_2024,Ingressos Promocionais,58290.0
42454b_2024,Despesas Administrativas (Arena),36984.03
42454b_2024,Despesas Administrativas do Clube,1300.0
42454b_2024,INSS Despesa Administrativa 11% (FNF),0.0
42454b_2024,INSS-11% de desconto sobre a remuneração do Quadro Móvel Clube,0.0
42454b_2024,INSS-11% de desconto sobre a remuneração da arbitragem/auxiliares/coordenadores/supervisores/delegado/rep/fnf,734.8
42454b_2024,"INSS-11% Rep. FNF Delegado, Coordenador e Fiscais",0.0
42454b_2024,IRRF Sobre a Arbitragem,5.7
42455b_2024,ALUGUEL DE CAMPO,2000.0
42455b_2024,SEGURO TORCEDOR,39.14
42455b_2024,5% - FEDERAÇÃO LOCAL,883.5
42455b_2024,5% - INSS [RENDA BRUTA],883.5
42455b_2024,ISS [RENDA BRUTA],353.4
42455b_2024,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",1732.0
42455b_2024,"20% - INSS SOBRE A REMUNERAÇÃO DO DELEGADO, SUPERVISOR, COORDENADOR E PROTOCOLO",300.0
42455b_2024,20% - INSS SOBRE O QUADRO MÓVEL [F],200.0
42455b_2024,AMBULATÓRIO,4300.0
42455b_2024,"ARBITRAGEM, AUXILIARES E FISCAIS",8660.0
42455b_2024,COORDENADORES / ORGANIZADORES,850.0
42455b_2024,DESPESAS OPERACIONAIS,1500.0
42455b_2024,QUADRO MÓVEL [F],1000.0
42455b_2024,SEGURANÇAS/BRIGADA DE INCENDIO/LIMPEZA DO ESTADIO,9860.0
42455b_2024,SUPERVISOR DE IMPRENSA,650.0
42455b_2024,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,10602.47
42456b_2024,ALUGUEL DE CAMPO,8000.0
42456b_2024,SEGURO TORCEDOR,205.57
42456b_2024,5% - FEDERAÇÃO MANDANTE,3835.5
42456b_2024,5% - INSS [RENDA BRUTA],3835.5
42456b_2024,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",2359.0
42456b_2024,AMBULATÓRIO,3200.0
42456b_2024,"ARBITRAGEM, AUXILIARES E FISCAIS",11795.0
42456b_2024,"CONTROLE DE ACESSO, EMISSÃO E VENDA DE INGRESSOS",6000.0
42456b_2024,DESPESA ADMINISTRATIVA,6130.0
42456b_2024,DESPESA CLUBE [MANDANTE],23454.0
42456b_2024,"DESPESA FEDERAÇÃO [MANDANTE] ART.80, § UNÍCO, II (RGC)",700.0
42456b_2024,MONITORAMENTO POR IMAGEM,2100.0
42456b_2024,SUPERVISOR DE PROTOCOLO [CBF],1500.0
42456b_2024,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,13528.19
42456b_2024,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",239.91
42456b_2024,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",53.36
42457b_2024,Aluguel de Campo,0.032
42457b_2024,Seguro de Público Total,73.79
42457b_2024,Seguro Arbitragem,0.0
42457b_2024,5% Federação Local,3524.1
42457b_2024,5% INSS PATRONAL (SOBRE O TOTAL DA RENDA ARRECADADA),3524.1
42457b_2024,Arbitragem (VALOR BRUTO),8660.0
42457b_2024,Diária da Arbitragem,3975.0
42457b_2024,Transporte da Arbitragem,24864.22
42457b_2024,INSS 20% sobre remuneração Arbitragem,2958.08
42457b_2024,Quadro Móvel Terceiros (VALOR BRUTO),1680.0
42457b_2024,Diária do Quadro Móvel Terceiros,600.0
42457b_2024,Transporte do Quadro Móvel Terceiros,900.0
42457b_2024,INSS 20% sobre remuneração Quadro Movel Terceiros,478.34
42457b_2024,Quadro Móvel CBF (VALOR BRUTO),1500.0
42457b_2024,INSS 20% sobre remuneração do Móvel CBF,300.0
42457b_2024,Policiamento:,420.0
42457b_2024,SEGURANÇA,5000.0
42457b_2024,LOGISTICA,2290.0
42457b_2024,GANDULAS E MAQUEIROS,0.0
42458b_2024,ALUGUEL DE CAMPO,1000.0
42458b_2024,SEGURO TORCEDOR,80.03
42458b_2024,5% - FEDERAÇÃO LOCAL,771.25
42458b_2024,5% - INSS [RENDA BRUTA],771.25
42458b_2024,ISS [RENDA BRUTA],308.5
42458b_2024,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",1898.0
42458b_2024,"20% - INSS SOBRE A REMUNERAÇÃO DO DELEGADO, SUPERVISOR, COORDENADOR E PROTOCOLO",300.0
42458b_2024,20% - INSS SOBRE O QUADRO MÓVEL [F],200.0
42458b_2024,"ARBITRAGEM, AUXILIARES E FISCAIS",9490.0
42458b_2024,COORDENADORES / ORGANIZADORES,850.0
42458b_2024,QUADRO MÓVEL [F],1000.0
42458b_2024,SUPERVISOR DE IMPRENSA,650.0
42458b_2024,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,17738.55
42459b_2024,TAXA FERJ,39578.55
42459b_2024,INSS 5% DECRETO,45543.3
42459b_2024,TAXA DE ARBITRAGEM,9180.0
42459b_2024,INSS 20% S/ ARBITRAGEM,1836.0
42459b_2024,DIÁRIA E REEMBOLSO PASSAGEM ARBITRAGEM,13926.2
42459b_2024,DESPESA OPERACIONAL,20000.0
42459b_2024,INSS 20% S/ DESPESA OPERACIONAL,4000.0
42459b_2024,DELEGADO,4125.0
42459b_2024,INSS 20% S/ DELEGADO,825.0
42459b_2024,"SEGURO PÚBLICO PRESENTE (0,032)",231.23
42459b_2024,CREDENCIAMENTO,3825.0
42459b_2024,"DESPESA CONF. ARTIGO 92, II (RGC)",3020.0
42459b_2024,CONTROLE E EXAME DE DOPING,4140.0
42459b_2024,SUPERVISÃO DE PROTOCOLO CBF,1500.0
42459b_2024,INSS 20% S/ SUPERVISÃO DE PROTOCOLO CBF,300.0
42459b_2024,TAXA FEDERAÇÃO DE FUTEBOL DISTRITO FEDERAL,23747.13
42459b_2024,IMPOSTOS FED. DE FUTEBOL DISTRITO FEDERAL,18217.32
42459b_2024,DESPESAS FED. DE FUTEBOL DISTRITO FEDERAL,8000.0
42459b_2024,INGRESSO PROMOCIONAL,119295.0
4245b_2024,Aluguéis e Seguros,370.37
4245b_2024,Taxas e Impostos,104818.5
4245b_2024,Despesas Operacionais,261064.72
4245b_2024,INSS - 11% de desconto sobre a remuneração do Quadro Móvel Federação,396.0
4245b_2024,INSS 11% de desconto sobre a remuneração da Arbitragem e Auxiliares da Arbitragem,442.2
4245b_2024,IRRF da Arbitragem e Auxiliares da Arbitragem,131.56
4245b_2024,IRRF do Quadro Móvel Federação,206.6
42460b_2024,SEGURO TORCEDOR,44.03
42460b_2024,5% - FEDERAÇÃO LOCAL,7711.5
42460b_2024,5% - INSS [RENDA BRUTA],7711.5
42460b_2024,"20% - INSS SOBRE A REMUNERAÇÃO ARBITRAGEM, AUXILIARES, DELEGADOS, FISCAIS",2432.0
42460b_2024,20% - INSS SOBRE DIÁRIAS E TRANSPORTES NÃO COMPROVADOS DA ARBITRAGEM,389.4
42460b_2024,"ARBITRAGEM, AUXILIARES, DELEGADOS, FISCAIS",12160.0
42460b_2024,BILHETEIROS / PORTEIROS,6000.0
42460b_2024,SERVIÇOS TERCEIRIZADOS,20492.8
42460b_2024,TAXA DE ILUMINAÇÃO,4980.0
42460b_2024,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,22013.2
42460b_2024,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",914.78
42460b_2024,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",56.97
42461b_2024,SEGURO TORCEDOR,186.08
42461b_2024,5% - FEDERAÇÃO LOCAL,16139.25
42461b_2024,5% - INSS [RENDA BRUTA],16139.25
42461b_2024,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",3092.0
42461b_2024,"20% - INSS SOBRE A REMUNERAÇÃO DO DELEGADO, SUPERVISOR, COORDENADOR E PROTOCOLO",720.0
42461b_2024,"ARBITRAGEM, AUXILIARES E FISCAIS",15460.0
42461b_2024,DESPESAS OPERACIONAIS,18720.0
42461b_2024,MODELO D,1655.5
42461b_2024,MODELO D [CBF],35255.87
42461b_2024,QUADRO MÓVEL [F],3600.0
42461b_2024,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",884.4
42461b_2024,"11% - INSS SOBRE DELEGADO, SUPERVISOR, COORDENADOR E PROTOCOLO",396.0
42461b_2024,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",134.66
42461b_2024,IRRF SOBRE O QUADRO MÓVEL [FEDERAÇÃO],7.44
42462b_2024,SEGURO TORCEDOR,1184.16
42462b_2024,"2,5% - ISS [RENDA BRUTA]",26799.94
42462b_2024,5% - FEDERAÇÃO LOCAL,53599.88
42462b_2024,2% - ISS SOBRE A REMUNERAÇÃO SERVIÇO ANTI DOPING,44.0
42462b_2024,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",4599.13
42462b_2024,20% - INSS SOBRE DESIGNAÇÃO OFICIAL DA CBF/FBF (COORDENADORES E SUPERVISORES,430.0
42462b_2024,20% - INSS SOBRE O QUADRO MÓVEL [F],2350.0
42462b_2024,ANTI DOPING - MÃO DE OBRA DO EXAME,2200.0
42462b_2024,ANTI DOPING - SERVIÇOS DO EXAME [LABORATÓRIO],1800.0
42462b_2024,"ARBITRAGEM, AUXILIARES, DELEGADOS, FISCAIS",22995.66
42462b_2024,"CONTROLE DE ACESSO, EMISSÃO E VENDA DE INGRESSOS",59866.85
42462b_2024,DESIGNAÇÃO OFICIAL DA CBF (COORDENADORES E SUPERVISORES),2150.0
42462b_2024,DESPESA COM DESIGNAÇÃO OFICIAL DA CBF (COORDENADORES E SUPERVISORES),272.5
42462b_2024,DESPESAS OPERACIONAIS ESTÁDIO,319083.15
42462b_2024,DESPESAS QUADRO MÓVEL,2482.5
42462b_2024,POLICIAMENTO,31870.32
42462b_2024,"POSTO MÉDICO, EQUIPE MÉDICA E AMBULÂNCIA",16428.0
42462b_2024,QUADRO MÓVEL [F],11750.0
42462b_2024,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,20100.87
42463b_2024,INSS 5%,52466.1
42463b_2024,TAXA DE ARBITRAGEM,14350.0
42463b_2024,INSS20% S/ ARBITRAGEM,2870.0
42463b_2024,REEMBOLSO PASSAGEM ARBITRAGEM,34667.8
42463b_2024,DESPESA CONFORME ART. 90 (INC.RGC),0.0
42463b_2024,"SEGURO DO PUBLICO PRESENTE (0,032)",334.88
42463b_2024,TAXA DE FEDERAÇÃO DO MA,52466.1
42463b_2024,TAXA DE FEDERAÇÃO DO ES,36726.27
42463b_2024,ISS DO ES,20986.44
42464b_2024,SEGURO TORCEDOR,100.64
42464b_2024,5% - FEDERAÇÃO LOCAL,2346.0
42464b_2024,5% - INSS [RENDA BRUTA],2346.0
42464b_2024,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",3132.0
42464b_2024,"20% - INSS SOBRE A REMUNERAÇÃO DO DELEGADO, SUPERVISOR, COORDENADOR E PROTOCOLO",540.0
42464b_2024,20% - INSS SOBRE DIÁRIAS E TRANSPORTES NÃO COMPROVADOS DA ARBITRAGEM,918.98
42464b_2024,"ARBITRAGEM, AUXILIARES E FISCAIS",15660.0
42464b_2024,DIÁRIA E TRANSPORTE DE APOIO,2280.0
42464b_2024,TAXA DE APOIO DA FEDERAÇÃO,2700.0
42464b_2024,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,57604.22
42465b_2024,SEGURO TORCEDOR,200.22
42465b_2024,5% - FEDERAÇÃO LOCAL,5378.0
42465b_2024,5% - INSS [RENDA BRUTA],10756.0
42465b_2024,20% - INSS SOBRE O QUADRO MÓVEL [F],166.36
42465b_2024,20% INSS - SOBRE A REMUNERAÇÃO DO SUPERVISOR CAMPO,130.0
42465b_2024,"20% INSS DIÁRIAS E TRANSPORTE ARBITRAGENS, ANALISTA CAMPO, VAR E QUALITY MANAGER SEM COMPROVANTE",629.69
42465b_2024,"20% INSS TAXA DE ARBITRAGENS, ASSISTENTES, ANALISTA CAMPO, VAR, QUALITY MANAGER E TSE",3068.0
42465b_2024,BRIGADA DE INCÊNDIO,1677.19
42465b_2024,COORDENADOR CBF E SUPERVISOR DE IMPRENSA CBF - NOTAS FS,1500.0
42465b_2024,DESPESAS OPERACIONAIS,13750.0
42465b_2024,"DIARIAS E TRANSPORTE ARBITRAGENS, ANALISTA CAMPO, VAR E QUALITY MANAGER COM COMPROVANTE",25175.47
42465b_2024,"DIARIAS E TRANSPORTE ARBITRAGENS, ANALISTA CAMPO, VAR E QUALITY MANAGER SEM COMPROVANTE",3148.43
42465b_2024,QUADRO MÓVEL [F],831.8
42465b_2024,SERVICOS DE TERCEIROS (APOIO OPERACIONAL) NOTA FISCAL,1429.3
42465b_2024,SUPERVISOR DE CAMPO,650.0
42465b_2024,"TAXA DE ARBITRAGENS, ASSISTENTES, ANALISTA CAMPO, VAR E QUALITY MANAGER",15340.0
42465b_2024,TOP TUR ORGANIZAÇÃO EVENTOS SERVIÇOS [CLUBE MANDANTE],12000.0
42465b_2024,11% - INSS SOBRE O QUADRO MÓVEL [F],56.88
42465b_2024,"11% - SOBRE ARBITRAGENS, ASSISTENTES, ANALISTA CAMPO, VAR E QUALITY MANAGER",603.88
42465b_2024,"IRPF - SOBRE ARBITRAGENS, ASSISTENTES, ANALISTA CAMPO, VAR E QUALITY MANAGER",29.85
42466b_2024,TAXA FERJ,34954.5
42466b_2024,INSS 5% (SAF Botafogo Lei nº 14.193/2021),0.0
42466b_2024,TAXA DE ARBITRAGEM,16550.0
42466b_2024,INSS 20% S/ ARBITRAGEM,3310.0
42466b_2024,DIÁRIA E REEMBOLSO PASSAGEM ARBITRAGEM,25883.3
42466b_2024,DESPESA OPERACIONAL,22000.0
42466b_2024,INSS 20% S/ DESPESA OPERACIONAL,4400.0
42466b_2024,DELEGADO,3000.0
42466b_2024,INSS 20% S/ DELEGADO,600.0
42466b_2024,"SEGURO DO PÚBLICO PRESENTE (0,032)",612.67
42466b_2024,CREDENCIAMENTO,2700.0
42466b_2024,CONTROLE E EXAME DE DOPING,4000.0
42466b_2024,CONFECÇÃO VENDA E PRÉ VENDA DE INGRESSOS,22473.4
42466b_2024,TAXA DE BOMBEIROS,2393.11
42466b_2024,POSTO MÉDICO,13800.0
42466b_2024,DESPESA OPERACIONAL DO ESTÁDIO,201962.68
42466b_2024,SEGURANÇA PRIVADA,62370.0
42466b_2024,INGRESSO PROMOCIONAL,23160.0
42466b_2024,CAMAROTE PROMOCIONAL,28470.0
42466b_2024,DESPESA SÓCIO TORCEDOR,364871.0
42466b_2024,SUPERVISÃO PROTOCOLO CBF,1500.0
42466b_2024,INSS 20% S/ SUPERVISÃO DE PROTOLOCO CBF,300.0
42466b_2024,INSS 11% S/ ARBITRAGEM,1469.05
42466b_2024,INSS 11% S/ OPERACIONAL,1974.5
42466b_2024,INSS 11% S/ DELEGADO,0.0
42466b_2024,INSS 11% S/ SUPERVISOR DE PROTOCOLO CBF,165.0
42466b_2024,IRRF S/ ARBITRAGEM,115.29
42466b_2024,IRRF S/ OPERACIONAL,0.0
42466b_2024,IRRF S/ DELEGADO,0.0
42466b_2024,IRRF S/SUPERVISOR DE PROTOCOLO CBF,0.0
42467b_2024,ALUGUEL DE CAMPO,101971.87
42467b_2024,SEGURO ARBITRAGEM,42.1
42467b_2024,SEGURO TORCEDOR,1251.01
42467b_2024,5% - FEDERAÇÃO LOCAL,39219.95
42467b_2024,5% - INSS [RENDA BRUTA],39219.95
